ppt,whc,sand,silt,clay,om,kwfactor,kffactor,spH,slope,tfactor,GDD,yield(corn)
243.6623686,24.63910566,32.49391359,36.21737276,31.28871365,99.24646399,0.33442014,0.335791279,8.033533002,76.95122158,4.786045499,4.755528662,110.1
301.2165295,16.05732497,54.42962646,33.6139179,11.95645564,375.7400848,0.213814454,0.359381803,6.657832293,66.84957416,3.8958569,7.265653633,110.1
271.4427639,19.70060613,28.94298665,43.88573925,27.1712741,96.92645707,0.388901908,0.38944981,8.086307336,57.97003479,4.143376027,5.637126737,110.1
256.2305105,15.73980692,54.74140587,30.39521862,14.86337551,108.0042648,0.215648173,0.276067317,8.015725748,67.73820711,3.772517516,4.95364771,110.1
328.889509,17.42828495,45.61776617,31.58749075,22.79474308,159.2853184,0.223022224,0.301567558,7.876609365,67.73831778,3.59716899,5.408952015,110.1
366.6056764,18.9128256,47.50403249,36.80210326,15.69386425,260.7430644,0.328935135,0.35974923,7.085523371,74.36375053,4.302145602,5.232866534,110.1
288.6702601,16.23415399,57.08560181,25.97880478,16.93559341,211.6698164,0.188973288,0.254200311,7.253383601,83.12581863,3.801233031,6.485734221,110.1
303.3932692,14.76603754,35.82588581,35.38794678,28.7861674,88.34959265,0.286140724,0.312611948,8.103009825,59.15516662,3.407035109,5.20380956,110.1
430.4649284,14.99664741,45.31603008,30.99721771,23.68675222,119.5042309,0.203088088,0.303967986,7.835728741,63.98170456,3.308835989,6.598172029,110.1
275.5201214,16.02364045,27.71368531,38.94400818,33.34230652,88.29912897,0.302645264,0.31882952,8.00838278,62.39671431,3.414458615,6.836042113,110.1
245.0909296,22.36199363,32.59166638,32.89655349,34.51178012,101.6447409,0.304950781,0.311542798,8.045434283,73.71827716,4.62656234,5.060937451,110.1
262.6388203,24.27927127,29.80715687,36.41377485,33.77906828,112.2572086,0.307976735,0.31784866,8.012137889,76.00295924,4.6699154,7.130935694,110.1
257.0985878,20.56903402,32.67309114,40.00726418,27.31964468,103.1071285,0.340733228,0.344653391,8.043262124,64.23465636,4.342326177,4.776720971,110.1
233.9598008,17.57272076,45.01862643,32.14983909,22.83153448,216.5005874,0.19889068,0.284633227,7.687889947,73.41850402,4.112486224,7.029441535,110.1
275.9360575,19.86188618,36.44215301,41.35489733,22.20294965,94.99181683,0.351564821,0.358166659,8.155669863,66.98128955,4.103608236,5.34667402,128
227.6749016,13.12714154,66.0162581,23.44442935,10.53931254,183.5260005,0.14391064,0.201937814,7.063073751,55.44636447,3.232579808,6.921680326,110.1
293.8536085,22.59404285,31.19715527,41.57168795,27.23115679,121.1145816,0.366704759,0.368549621,8.136370465,60.14476349,4.614333138,6.84367798,107
281.0665886,23.63063076,37.0304089,35.84721327,27.12237782,141.3380512,0.319927389,0.322488635,7.891609279,59.1366288,4.802914899,6.87286352,100
278.5949651,19.66849244,29.41633587,42.99810363,27.5855605,84.5324274,0.375187253,0.379168865,8.148768737,65.71330096,4.131583725,5.844291341,102
322.6952109,18.26410914,38.03822066,38.5342961,23.42748324,197.1685207,0.303580437,0.349570114,7.391083508,66.44901382,3.796766626,6.351461583,110.1
289.7620187,24.3861504,37.06892703,35.57248441,27.35858856,146.434328,0.306920566,0.307241219,7.938544016,64.57046902,4.883081681,4.34315943,110.1
240.9165757,14.24593352,65.85661989,20.09062292,14.05275719,165.3493553,0.128191168,0.194107429,7.466449072,128.5912589,4.073722388,6.445916343,110.1
335.2725557,15.26926725,30.59446211,40.05976248,29.34577541,112.4222346,0.302942382,0.332828814,7.771962327,47.29335907,3.320242754,5.812343201,95
436.2940524,14.63133323,42.49594185,31.98700935,25.5170488,111.2191692,0.265051322,0.306104284,7.837120566,63.00681462,3.383402172,4.997771703,110.1
241.3371129,20.54794704,32.77459537,35.41846078,31.80694385,106.3093524,0.271464581,0.310073952,8.033179232,73.93025298,4.085621996,5.318733306,110.1
280.2516827,23.1106233,34.15077088,35.46895223,30.38027689,98.08956821,0.325639246,0.328106702,8.011845904,76.70058535,4.727411383,6.697040081,110.1
254.2371052,20.48198114,40.9119262,32.42180504,26.66626876,109.4007462,0.287289884,0.29399818,8.021018417,84.91223838,4.391547785,6.390494825,133
241.3608849,22.06532183,38.69302788,30.98000536,30.32696677,111.0463145,0.297905532,0.303362388,7.946002853,61.51804827,4.470662683,5.980011017,110.1
332.0540174,15.38082378,49.41068532,28.69241384,21.89690084,97.12012762,0.198227926,0.284099516,8.107179511,71.32509589,3.086794643,6.360695535,110.1
274.4196255,17.55872575,27.21935451,47.5215474,25.25909809,117.4034629,0.36875472,0.37244343,7.880625053,48.92240455,3.639291544,6.727958458,110.1
300.8597288,16.15460936,36.53188674,33.10326701,30.36484625,95.31937056,0.278916869,0.299732024,7.985110058,67.30215895,3.645862183,11.5819259,104
516.8975879,38.41401656,13.72091659,61.74884667,24.53023674,154.1405239,0.452175234,0.45229387,7.315059659,68.90165581,4.8175126,9.675927617,147.1
621.9643647,24.99542937,54.15030497,31.12158719,14.72810784,124.3937602,0.250069846,0.250138147,6.956997779,61.36335377,4.894733822,9.539389067,127.9
356.4030792,16.12420053,92.7124417,2.926362753,4.36119555,107.5820099,0.05916239,0.05916239,6.751344585,44.94952541,4.959884011,8.778834851,80
295.1846141,22.93205859,53.98005118,31.61577606,14.40417276,127.3147561,0.408731943,0.417458614,7.68097783,70.61920147,4.431358638,9.239981436,114.8
447.2830642,15.80609199,89.16077852,4.89989338,5.939328096,96.01121676,0.094114766,0.094340056,6.699444727,66.74196035,4.991673775,10.53412703,97
608.3161413,35.11036796,13.81412901,61.40643752,24.77943347,171.1016325,0.439927311,0.439944929,7.427854484,54.13859884,4.981521706,8.897262709,127.2
279.7574012,23.01443063,50.06248717,32.1615345,17.77597833,126.2966277,0.414106931,0.417042341,7.654747102,73.50966242,4.333590229,9.16809204,118.4
536.0453769,21.89615467,34.68581421,38.92426773,26.38991805,166.7750085,0.301140382,0.302320366,7.340011084,66.01524415,4.477544093,9.510985038,79.6
399.1196458,17.56149082,72.33981088,16.82964789,10.83054124,126.1406417,0.188811109,0.19681993,6.747791495,69.46997532,4.168346412,10.10522269,112.7
436.4184669,33.48138644,23.55675023,56.09971833,20.34353145,164.0953898,0.430419315,0.431285969,7.58283946,61.51271334,4.690749831,10.68140284,147.8
657.8679235,30.88516928,10.9916284,59.14526091,29.86311069,239.734998,0.398613782,0.398642013,7.416016171,58.29641288,4.951833876,10.21941452,146.1
613.0724397,32.8614346,15.21709395,56.92837212,27.85453392,168.2057701,0.40312808,0.403441258,7.208544482,66.27571211,4.75276184,10.41289856,150.2
596.6564451,35.05901174,9.585727553,60.43362726,29.98064518,206.3753181,0.418620245,0.419166942,6.83108281,54.21711732,4.971625248,10.75750069,138.5
707.8521227,32.46272201,22.35810195,54.34117281,23.30072524,142.0845843,0.397257378,0.397558255,7.538304367,53.58066745,4.812666038,10.16552513,111.3
363.9282627,19.6208477,50.74954897,33.38914434,15.86130669,127.2140919,0.324988513,0.327682018,7.561415845,72.12732762,4.299364418,9.437550636,129.6
369.1349469,15.72580922,82.8381503,8.813812886,8.348036817,105.6321256,0.156857442,0.161888153,7.061784325,65.88754798,4.545891909,9.38279623,101.9
372.8243751,25.09494931,35.55476693,45.47140976,18.97382331,166.6793827,0.410395239,0.414310925,7.598334409,75.13937641,4.365954223,10.7797964,115.5
596.4196579,37.70751825,9.610250714,60.58113611,29.80861318,182.2233386,0.427526993,0.427555302,7.218726912,68.53967146,4.682456099,10.36136742,146.5
615.5189155,34.59558666,15.87610025,58.59837311,25.52552664,196.643999,0.405831755,0.406277686,7.491191478,55.28837974,4.870477108,10.47517626,141.9
652.0769466,35.61544346,13.54876983,60.04794155,26.40328863,209.3830348,0.41086288,0.410863173,7.387494511,54.699445,4.96073846,9.483782525,138.7
411.2893702,33.70760781,34.30052568,46.85795422,18.84152009,147.5121931,0.405874743,0.405874743,7.442311064,58.8985139,4.962415121,10.86916587,124
639.4052865,33.8626468,12.82708126,61.2767107,25.89620804,170.7323262,0.430280692,0.430280692,7.749526701,54.74132191,4.926198254,9.304656484,127.9
315.3320105,24.65402981,35.69280948,40.92752241,23.37966811,131.3231344,0.399123604,0.406150059,7.742820532,65.97513686,4.434515506,10.10348445,92.4
382.0374919,36.31491181,30.6636947,50.99674334,18.33956196,167.4544392,0.434290977,0.434513659,7.46497393,65.45015475,4.74592949,9.912407499,129
445.8718427,24.32235965,56.86344758,28.09654556,15.04000686,138.0081248,0.340360444,0.347095144,7.497422205,75.09689541,4.106503235,10.66708958,121.6
715.2975558,36.56301657,15.1195442,60.17746815,24.70298766,185.3123104,0.423201441,0.423201441,7.561410446,50.30441303,4.962535961,10.85604121,112.5
587.6622239,31.67035927,15.43726812,56.17625685,28.38647503,234.160361,0.388620988,0.389011393,7.380806855,64.28420901,4.907576265,10.80279878,151.9
571.2152974,27.52799139,16.35204447,60.98690567,22.66104986,161.4761063,0.394616635,0.394720005,7.042646508,67.03910689,4.844362288,9.738853097,138.5
385.5836893,24.45956182,65.7912055,22.83226681,11.37652769,95.74505653,0.268092376,0.268092402,7.674163794,66.19951886,4.98937377,10.87733564,130.4
643.4533791,35.21243217,7.602626991,60.82086129,31.57651172,195.5093114,0.420161011,0.420161011,7.188520437,69.57822028,4.538613951,10.39080953,160.6
489.574726,37.26487001,17.3799757,61.22179327,21.39823103,145.4144653,0.465587358,0.465917532,7.671025606,65.17740778,4.896643345,9.936466237,155.3
422.0485809,39.00458482,12.07393985,66.33812433,21.58793582,153.9019859,0.497787973,0.497789333,7.706256231,65.8842793,4.982578285,9.907790603,113.7
431.8597738,38.54445389,16.54861092,62.47681219,20.97457689,147.3467888,0.492614025,0.492615839,7.773611886,70.00018588,4.979510628,11.14779128,128.4
645.5133772,34.51255279,11.81688687,53.33715412,34.84595901,163.4408729,0.377299046,0.377876634,7.028438371,61.65987996,4.722427202,10.11052807,144.2
420.1342583,24.12637891,54.2237099,31.59272576,14.18356433,134.6058673,0.365605736,0.367323647,7.440253658,73.66893091,4.652476176,9.624994483,122.1
549.0061665,24.72477328,62.5727038,26.0457566,11.3815396,106.1042313,0.265826261,0.265826261,7.168580306,62.57881993,4.952136428,9.675350614,111.5
407.2765184,37.28952028,12.44912115,65.2148301,22.33604875,145.5238629,0.486352078,0.486390265,7.694993302,71.15816025,4.955410778,9.099591124,129.3
351.6719974,13.17340303,92.95009484,3.122864742,3.927040416,93.0786881,0.071935721,0.071935721,6.793176291,50.3146489,4.922044987,10.18008233,101
578.2740688,32.2191715,35.30643541,46.50173566,18.19182894,160.8762039,0.37795733,0.378180041,7.446757569,57.32272008,4.952367303,11.14831712,106.7
550.841578,30.36667281,42.22493008,38.91002628,18.86504364,170.539028,0.33115382,0.333901301,7.208610792,73.53095321,4.347241354,11.07598262,140.4
626.6213128,37.37918514,10.24695765,61.23542255,28.5176198,159.8375886,0.432120363,0.43221066,7.260581005,71.03922546,4.791424218,9.929540084,154.1
512.383297,39.24419509,14.30969641,64.18099682,21.50930677,136.9587303,0.494498433,0.494599592,7.808214901,55.65611899,4.955374672,9.791291288,145.3
444.682248,30.59217799,43.753204,39.18717586,17.05962014,158.9685134,0.458037953,0.458183107,7.55866871,71.26268753,4.980219105,9.251909143,109.6
435.8444361,36.67052169,23.16926962,57.80912944,19.02160094,149.5353995,0.489319378,0.489343559,7.932083448,73.77730601,4.98001814,9.852652373,99.4
568.3996905,14.8816303,80.39629433,11.35945468,8.244250988,109.2854154,0.135763868,0.145293936,6.738152902,72.53571291,4.224261303,9.380457962,121.4
392.8030564,16.68645888,91.68922496,3.662162488,4.648612556,102.8482586,0.064439706,0.064439706,6.701969114,59.5300055,4.938248545,10.76193077,100
572.4614199,30.36532057,34.00587523,47.67320467,18.32092009,128.1688221,0.385904926,0.386088744,7.331134218,61.95993331,4.902340968,10.68720911,111.3
699.6992939,32.31888402,14.09913113,56.12705811,29.77381075,171.9414968,0.3943736,0.400784909,7.057524349,61.81578385,4.642287032,10.60597024,165.9
607.9662912,30.74460182,16.21820594,49.1529775,34.62881656,197.380951,0.352485676,0.354460262,6.944361435,57.78326882,4.902366302,10.6297686,129.1
437.4581671,32.33879536,23.3402311,56.53278267,20.12698624,136.2699349,0.423180137,0.423986272,7.531435729,69.79953918,4.785713042,10.25875103,153.1
366.6711768,25.24316133,45.34366331,38.03205005,16.62428664,170.8553629,0.394753645,0.397121619,7.605013496,72.96166045,4.865259926,9.457044267,128.2
466.6951905,13.81770441,75.00131903,14.07923463,10.91944634,112.9575218,0.188494868,0.194007118,6.982791175,66.56169647,3.912993035,9.014654518,84.3
303.962294,14.12588574,65.56377752,22.17489257,12.26132991,92.67330702,0.250004203,0.263653116,7.545188971,69.17652024,3.071696421,10.39487947,102.1
626.056958,31.46379,25.11157002,52.12450807,22.76392191,169.5680398,0.374689326,0.374976567,7.35365026,57.2475598,4.538125988,10.34106253,104.9
590.9207363,32.63580884,11.22657629,55.41552809,33.35789562,199.3517748,0.37934713,0.380062311,6.799084896,59.54384536,4.957786632,10.03850198,130.7
413.415471,24.67537616,53.9547819,32.29980854,13.74540956,131.5419649,0.290704648,0.291544088,7.438094232,61.09853718,4.735634554,9.780972692,138.3
401.8755617,25.30170578,52.87521318,33.65244721,13.47233961,119.9217352,0.313714704,0.313714704,7.20132877,62.38190709,4.925719803,9.329380684,77.2
498.8026784,21.59333567,66.93573795,23.3298582,9.734403846,96.24548191,0.262769429,0.262769429,7.032270656,63.23952903,4.948525292,9.882365608,124.7
362.1952522,17.15365774,90.88260006,4.213420698,4.903979239,96.79902606,0.079219877,0.079219877,6.75952188,52.93003223,4.947056617,10.58903131,66.6
615.8719908,32.89479948,25.6348894,52.20496185,22.16014875,162.1285439,0.374979407,0.375372829,7.377368977,56.76552556,4.906097151,11.17662605,134.9
621.9962565,20.76622331,63.51844815,24.64879243,11.83275942,149.3920043,0.229115265,0.22972575,7.126267487,74.1630687,4.098249969,9.754414311,121.9
335.1052334,21.51436727,63.20844156,25.8297522,10.96180624,112.2524942,0.353422606,0.357095545,7.592176393,70.46907479,4.859944454,10.52647241,126.4
634.4459927,31.67545689,25.38275042,53.39019888,21.2270507,149.3194623,0.400733182,0.400838789,7.438263816,60.89151956,4.820905972,10.96298448,136.1
664.3743923,31.70378263,11.8296037,56.97895527,31.19144103,178.9744053,0.399982229,0.401715923,6.95010793,58.68694088,4.938095734,10.59457058,131.3
643.7368262,35.95271035,13.28804951,59.15514551,27.55680498,184.4136405,0.432537477,0.43261219,7.212587462,62.58763577,4.872899245,10.62679501,146.4
644.1379619,33.26259871,12.29608871,54.20360096,33.50031033,213.4889737,0.374737972,0.375690061,6.953525041,56.02763763,4.970418056,11.33418224,135.9
644.1857209,30.24104502,17.81950535,47.50832387,34.67217078,200.994341,0.339599264,0.347553763,6.975932197,57.23137051,4.805751931,10.29095773,111.8
376.8601632,23.800156,46.75364212,36.42169425,16.82466363,145.7831393,0.367971691,0.368053116,7.543240696,72.8213822,4.511047337,9.787095693,134.4
466.9900385,37.24323931,17.18765887,61.8881825,20.92415863,130.994926,0.474352664,0.474794374,7.669458287,64.79781494,4.897713975,11.08313945,137.5
654.6506065,27.19767328,43.50092296,38.82986773,17.66920931,159.9756213,0.288141934,0.288176518,7.082603747,64.82645824,4.835298526,10.68586117,126.1
625.2692372,34.56468615,16.62738228,58.7839232,24.58869451,162.1411845,0.417431487,0.417510237,7.486869342,56.43583071,4.900539062,11.53477576,138.5
659.4527652,33.61431629,16.83414934,57.21843572,25.94741495,164.2792968,0.405619701,0.407232984,7.241295494,71.37215322,4.717659016,9.552003141,153.3
435.2741876,38.85465909,17.57346109,64.15588725,18.27065166,129.4444762,0.498414672,0.498520035,7.697878948,70.99301222,4.978981754,11.36449572,125.1
692.7424596,31.4020894,8.20548689,59.76982905,32.02468406,197.8319416,0.388564862,0.396981034,6.915632435,58.89597542,4.840626365,9.391480575,128.4
492.095627,15.17158717,89.46768555,4.799344924,5.732969523,92.59268188,0.077462223,0.07962585,6.702772505,64.80013596,4.919970003,10.56778101,74.9
631.1254921,34.66491787,10.67578355,58.93669908,30.38751737,183.2315757,0.41672618,0.416730566,7.133430694,64.98343231,4.855108961,10.31905827,160.2
565.0546183,34.86725592,9.58058145,64.47971724,25.93970131,186.8016067,0.43303193,0.433140568,6.780407973,65.70632417,4.929517715,10.80025971,138.3
516.7342195,36.71949524,13.45895533,58.10678127,28.4342634,170.0262382,0.426774095,0.426940523,7.043439516,57.54354546,4.822758437,9.695753114,144
295.8133571,24.81726162,48.30717555,39.07493564,12.6178888,120.4478506,0.432360025,0.433706196,7.85655767,73.96522791,4.868340356,10.39011964,127.7
624.5072165,33.00115545,11.94078455,57.62219999,30.43701547,196.9641275,0.405127722,0.405307256,7.050945934,66.95163413,4.709339203,9.166058303,151.3
312.049389,21.11607361,58.59959113,26.80472186,14.595687,130.9753351,0.319428026,0.328818846,7.502439807,70.59422173,4.167209949,9.890156546,102.4
488.2448908,34.23182183,22.61686189,56.63020805,20.75293006,153.8305216,0.438410224,0.438410224,7.631982882,56.12090166,4.94613417,9.110202955,137.5
274.0279115,21.31995399,59.8106143,26.18835529,14.0010304,108.0326355,0.396579077,0.398455468,7.660084889,69.64628798,4.761909472,10.35895058,110.8
635.5364639,35.18633273,19.86738051,57.25518252,22.87743696,153.7827528,0.409724522,0.410067593,7.51281385,50.06250589,4.93964423,10.35744385,123.2
752.6984243,33.19609029,15.11383577,55.95453811,28.93162612,155.290932,0.398081573,0.40125567,7.086081166,60.6557731,4.61422739,9.3451348,167.7
418.1149373,15.98833917,90.22605883,4.836970428,4.93697074,102.6157081,0.067683019,0.067935199,6.736106404,57.51998799,4.921658932,10.76444487,110
655.0780517,35.7259705,10.66589367,64.19269111,25.14141521,190.1332441,0.439213903,0.439213903,7.612667996,49.06126702,4.990034243,9.957457018,127
536.3703339,35.31763215,25.3112743,54.45886715,20.22985855,161.2559036,0.437839502,0.437839502,7.529825203,58.87729653,4.920103807,10.67077091,110
559.6142159,34.78884615,8.905697433,63.66053222,27.43377035,182.7503663,0.423068447,0.423160502,7.226338789,55.17418028,4.951691802,10.85197343,142.2
683.1307422,36.27705794,10.80499788,63.53706576,25.65793635,176.0232529,0.43959423,0.43959423,7.556635312,51.16406255,4.992216566,10.93217798,119.1
542.5154804,37.35220186,16.92795613,59.96374079,23.10830308,157.7443964,0.45415807,0.4558991,7.560280437,62.42590676,4.673051074,9.402011662,155.5
610.6223678,16.96977847,86.42242603,7.49134263,6.086231341,106.0699211,0.097881436,0.097883647,6.75384904,57.71972227,4.839403808,10.99684327,113.8
625.3110848,36.66845769,10.56609487,60.64801631,28.78588882,164.9849958,0.434540458,0.434540458,7.234355861,71.4379534,4.787015888,8.465811709,161.7
46.04748811,18.86752873,58.09832079,21.44597241,20.45570679,103.9251651,0.216526282,0.217178733,8.084708867,290.3400513,4.230763342,9.08424781,110.1
65.20101712,15.78292359,54.09675007,28.12236239,17.78088754,47.05686423,0.274412707,0.323373984,8.395122713,287.2311954,3.882443765,8.972389013,110.1
72.36976887,21.14890974,52.84639647,26.94520849,20.20839504,171.9390517,0.252045322,0.274827259,7.648954776,274.8813517,4.380976502,7.433567927,110.1
101.3787204,23.43422664,32.14195387,42.5246295,25.33341663,203.0979789,0.310202478,0.341779313,7.752311257,225.5762504,4.069293148,9.920695987,110.1
62.21161571,18.02442955,47.59469473,34.57300181,17.83230346,43.09072412,0.333076678,0.348295467,8.919415592,73.23740157,4.664857245,8.132360211,110.1
79.89383125,18.23143633,62.54588779,24.34600154,13.10811066,112.5487015,0.227201855,0.267081465,8.154367217,283.9656815,4.051000578,8.178548465,110.1
71.25177927,17.03712094,52.9498752,29.68504429,17.36508051,88.52590213,0.291425086,0.347925006,8.263728455,251.4803379,3.407213121,8.528924115,110.1
73.40099268,27.47897845,23.45078042,52.27873346,24.27048612,90.9845466,0.423533808,0.435910727,8.527229685,295.3519781,4.644310716,10.11705845,110.1
112.911799,19.99770803,45.7893382,36.96781497,17.24284684,113.9522316,0.316476988,0.35590981,8.280722096,288.9980752,4.48979585,8.984123972,110.1
52.25935852,21.53166162,52.68455485,30.01161893,17.30382622,89.99162352,0.299439122,0.30982902,7.799530235,273.1087472,4.706802689,9.059002709,110.1
58.23300396,19.23347901,54.10093038,31.56315105,14.33591857,80.46314527,0.330800801,0.350352793,8.139310152,303.7524882,4.626291622,9.382665413,110.1
65.57459419,21.44583143,42.55826155,37.62817452,19.81356392,60.68289636,0.390000253,0.423382357,8.510977835,267.8734187,4.557939242,8.170726578,110.1
45.11594975,25.85415434,20.46835571,43.38047546,36.15116884,222.9390726,0.328638525,0.336165781,8.510043308,299.3776032,4.386408153,9.801641011,110.1
65.14525515,12.28945195,76.62671722,15.51778237,7.855500415,62.64023149,0.153185871,0.23037391,7.911488243,287.0293511,3.925685242,8.204533294,110.1
103.8764673,15.93584499,60.6848269,23.18078703,16.13438608,104.6563622,0.234702901,0.271432182,7.76949239,239.1103246,3.823371326,8.509034268,110.1
98.74716265,23.06523149,29.72669157,45.19886469,25.07444374,96.57457093,0.34111144,0.383199635,8.685221216,230.7408033,4.086323268,9.928896953,110.1
61.12979351,19.93109315,55.52832844,28.46749956,16.004172,286.6067271,0.273580333,0.286301735,7.789060559,110.1,4.848567561,6.230678259,110.1
548.6571864,16.19601097,73.47700493,21.89526695,4.627728121,926.1259543,0.289414877,0.313980558,5.040039624,64.7360145,3.166184597,6.521915633,110.1
554.2565986,12.88838163,75.35357094,20.8070714,3.839357663,354.0176014,0.216428934,0.264348199,5.159976316,64.76356387,4.066436411,6.201385426,110.1
585.6811022,17.46403031,65.94525211,28.7873296,5.267418286,615.1250421,0.233333469,0.348566954,5.206998946,66.90064088,3.546739165,4.222699294,110.1
555.3409713,20.56560837,64.94769615,29.93165021,5.120653644,636.7162801,0.294052779,0.348993469,5.44625922,66.02009202,3.376516181,5.317080806,110.1
544.2329584,16.95046485,69.97233147,25.38286078,4.644807748,408.2060466,0.284678999,0.323194788,5.256292353,63.82568444,3.595404397,6.806714661,110.1
622.6754876,14.74073227,75.19716421,20.44356722,4.359268575,596.5659086,0.224609299,0.268329131,5.136718708,64.68618954,3.418478891,6.565763503,110.1
578.867162,16.16120496,75.04820178,20.43666123,4.515136995,938.0145671,0.269212917,0.292772749,5.070964261,63.61895292,3.274001606,8.030700446,110.1
571.8641475,15.66011229,68.42855429,23.16592439,8.405521323,661.2703579,0.221690632,0.278964098,5.335397932,60.14989091,3.353012174,7.868520991,110.1
541.4732853,12.63141639,62.59523103,26.57306814,10.83170083,283.1800444,0.196343163,0.249656556,5.293128405,184.9446894,4.400100732,5.76437935,110.1
572.0341168,16.80584471,64.1289398,30.3237734,5.547286799,408.5103457,0.285648212,0.339470746,5.149845647,66.88996037,3.599089905,9.643927182,110.1
657.0893647,18.27659625,80.99031754,11.31613155,7.693550914,335.3003756,0.104423143,0.112243695,4.855119468,126.9501362,4.511380276,9.156917355,110.1
675.5220997,15.04699205,70.75883122,19.71932742,9.521841365,660.6941156,0.178982805,0.238073207,5.362374442,131.9008796,3.998405082,9.345585327,110.1
656.6384787,20.13551486,69.54481283,16.45765761,13.99752956,126.2085816,0.170709889,0.171333165,4.826150117,149.7354514,4.262697026,9.599481024,125
625.2586712,18.83382067,76.92229242,13.71637458,9.361333003,130.584366,0.144717447,0.15519299,4.918551436,125.541499,4.309400844,10.31277497,112
631.8264375,18.84521431,79.06781808,12.61767024,8.314511687,336.1347959,0.120575011,0.128027312,4.859547347,138.8913802,4.483709072,9.811045958,80
621.1419996,22.83775488,68.33440731,20.76741838,10.89817431,238.4493068,0.182763809,0.191672088,4.902831558,129.4228449,4.209660865,8.847416621,113
663.5588286,19.96760658,65.63683593,26.3561917,8.006972369,281.9645172,0.260970552,0.325269672,5.39448597,156.638622,4.038409307,10.04076088,110.1
548.1013888,21.90822748,73.22741958,15.76430826,11.00827216,125.787069,0.15754692,0.168527977,5.071386924,122.6211452,3.912587842,9.966945187,105
621.4748413,16.1299236,68.01746984,23.46830376,8.514226397,916.3017809,0.190633066,0.258517337,7.002588608,102.9162944,4.751840313,8.7973392,110.1
603.9819333,17.48960668,36.11780801,43.60474557,20.27744642,99.01582776,0.276804079,0.393918198,5.136693195,129.8469554,3.047656907,9.178201577,113
584.4718819,18.87434833,53.57059108,31.03460464,15.39480427,121.5815218,0.254464296,0.302751801,5.086661247,127.319118,3.496161322,9.086075786,115
576.7789932,20.36092398,64.20545906,22.77202257,13.02251837,188.9290773,0.204012341,0.219403593,4.92659232,138.4323036,4.036070966,9.365294472,132
605.5996021,21.36693166,71.70952897,16.42401846,11.86645257,160.1566833,0.158650504,0.160913574,4.92784605,120.9405321,4.009750331,7.482819861,113
701.6795592,22.2472571,56.62906983,27.85729412,15.51363605,206.906229,0.242499676,0.315121339,5.442302346,128.9454972,4.184413953,9.70563711,104
634.9860056,17.41605749,81.57834761,11.22018491,7.201467479,471.048104,0.101498991,0.105326793,4.822650337,115.596032,4.487606123,8.666078277,81
735.3652348,13.98858222,67.13612308,22.749668,10.11420893,168.4369862,0.191138438,0.277742145,5.183592961,140.5494311,3.76769227,9.959704428,110.1
544.2121251,26.52798332,57.45010916,27.01115617,15.53873467,360.7709118,0.233644661,0.238601236,4.937608763,127.9606415,4.283696289,8.817127038,124
554.269743,15.82096035,36.66239626,41.38772614,21.94987759,100.0903676,0.267342749,0.381610519,5.184289613,126.3007242,2.874767665,8.414194127,106
703.9805375,10.42977719,64.77787804,26.49430138,8.727820585,403.8957226,0.165552136,0.323266041,5.864300758,126.4323254,2.374711208,9.828256661,126
615.0619167,18.55523121,56.53753351,29.28331896,14.17914753,674.3778809,0.264683739,0.315177202,5.439974005,131.7887877,3.74452875,8.448880529,110.1
641.8350106,19.09508749,53.13288401,30.04051657,16.82659942,331.1839725,0.231369245,0.320286569,5.980928979,132.3085301,3.410933101,11.31795396,128
213.0061227,16.94761842,62.88394111,24.65464925,12.46140964,52.69464943,0.260352763,0.286221293,8.207175617,73.85157245,4.49823574,9.459856395,110.1
367.5283023,18.6937889,52.32639596,20.60687972,27.06672432,72.28084897,0.262854422,0.262862633,7.686201043,51.8026225,4.642512077,10.87105497,120
253.5443279,26.76498974,26.24602172,45.57263414,28.18134414,107.704421,0.398814004,0.404743003,8.109403234,42.91966163,4.771434938,10.26030932,110.1
225.8972946,21.15161927,42.47853974,26.48025053,31.04120972,38.08914836,0.304716002,0.327174809,7.938651262,64.36749476,4.623161589,8.699944173,27.7
358.2230054,25.10400845,23.13580171,43.65910629,33.20509201,75.3268504,0.330910933,0.342567338,7.614871375,57.3927368,4.759049998,11.36619058,135
404.6625277,31.78674459,43.88185331,26.11000227,30.00814442,93.59982053,0.271855538,0.272625354,7.931989008,36.28233177,4.928056599,11.45604905,190
290.0159329,21.98243824,56.82185726,18.76930419,24.40883854,105.3785647,0.29135951,0.303847191,8.027172312,63.38030622,4.623509475,10.95270152,110.1
163.1771691,21.03271741,47.35896073,35.26861663,17.37242265,86.93608981,0.375952021,0.375683886,8.146927899,92.27089854,4.566485075,10.76216255,110.1
260.7787368,27.09847479,38.35768973,36.93820957,24.7041007,136.5127979,0.346412622,0.355968714,8.020019936,62.87887361,4.667642337,10.0335381,110.1
258.7170548,19.17348394,52.46635815,26.53777893,20.99586292,108.478405,0.264371881,0.289323123,7.582857192,68.0808542,4.840667121,11.35732776,75
264.581874,23.71897185,42.49343896,30.29797599,27.20858506,96.3637005,0.279822348,0.281413969,7.751992267,56.76480892,4.697958396,10.62694227,115
331.8459848,22.76016099,43.5002595,30.46077007,26.03897044,64.22549721,0.32514112,0.326389194,7.866398308,81.3530563,4.683252918,10.72099704,110.1
202.3932941,21.51693936,39.82265246,32.60919172,27.56815582,60.30896814,0.276571282,0.304310129,8.245164292,65.14303487,4.949143193,11.84000306,115
